text,label
"Early in your essay, Your thesis is interesting but needs more depth. Correcting this would polish your style.",Content & Ideas
"Early in your essay, Metaphors you use are mixed in clarity and effectiveness. Correcting this would polish your style.",Language & Style
"Toward the conclusion, Your outline is logical, but the narrative could flow smoother. Correcting this would polish your style.",Organization & Structure
"Early in your essay, You could strengthen your analysis with more context. Clarifying this would improve reader engagement.",Content & Ideas
"Midway through your introduction, Varied sentence openings would enhance your style. This issue recurs throughout the piece.",Language & Style
"In the body paragraphs, Varied sentence openings would enhance your style. This issue recurs throughout the piece.",Language & Style
"Toward the conclusion, Your stylistic choices sometimes distract more than they illuminate. Overall, this issue undermines your argument.",Language & Style
"Midway through your introduction, Your paragraphs lack clear transitions. This detracts from the professionalism of your writing.",Organization & Structure
"At the start of your second paragraph, Each section needs clearer internal structure. Fixing this would enhance coherence.",Organization & Structure
"Toward the conclusion, Your outline is logical, but the narrative could flow smoother. Addressing this would strengthen the entire essay.",Organization & Structure
"Early in your essay, You jump between ideas without explicit connections. This distracts the reader from your main point.",Organization & Structure
"Toward the conclusion, You jump between ideas without explicit connections. This distracts the reader from your main point.",Organization & Structure
"In the body paragraphs, There are subject-verb agreement errors in several sentences. Overall, this issue undermines your argument.",Grammar & Mechanics
"In the body paragraphs, Some sentences sound wordy and could be more concise. This detracts from the professionalism of your writing.",Language & Style
"Early in your essay, Some phrases are overly verbose; trim them for impact. Overall, this issue undermines your argument.",Language & Style
"Early in your essay, You repeat ideas instead of moving the argument forward. This issue recurs throughout the piece.",Organization & Structure
"Midway through your introduction, Your outline is logical, but the narrative could flow smoother. Overall, this issue undermines your argument.",Organization & Structure
"At the start of your second paragraph, The argument would benefit from additional evidence. Overall, this issue undermines your argument.",Content & Ideas
"Midway through your introduction, You need to vary your sentence lengths for better readability. This distracts the reader from your main point.",Grammar & Mechanics
